FPR,TPR,Threshold
0.00014818473697209188,0.13891081294396213,0.99715936
0.00014818473697209188,0.1408839779005525,0.9971119
0.00014818473697209188,0.14285714285714285,0.99710613
0.00014818473697209188,0.1468034727703236,0.99701
0.0001975796492961225,0.1468034727703236,0.9969879
0.0001975796492961225,0.15469613259668508,0.99656737
0.0002469745616201531,0.15469613259668508,0.9965618
0.0002469745616201531,0.1681136543014996,0.99608994
0.0002469745616201531,0.16890292028413575,0.9960574
0.0002469745616201531,0.17008681925808997,0.9959921
0.0002469745616201531,0.1712707182320442,0.9959764
0.0002469745616201531,0.17837411207576953,0.9956546
0.00029636947394418375,0.17837411207576953,0.99563485
0.00029636947394418375,0.1819258089976322,0.99539715
0.00029636947394418375,0.1835043409629045,0.99538064
0.00029636947394418375,0.20244672454617205,0.9940441
0.0003457643862682144,0.20244672454617205,0.99401087
0.0003457643862682144,0.21349644830307812,0.99330646
0.0003457643862682144,0.21468034727703236,0.9932967
0.0003457643862682144,0.21665351223362272,0.99321645
0.000395159298592245,0.21665351223362272,0.9931932
0.000395159298592245,0.22138910812943963,0.9926709
0.0004445542109162756,0.22138910812943963,0.99266315
0.0004445542109162756,0.22454617205998423,0.9924722
0.0004939491232403062,0.22454617205998423,0.9924636
0.0004939491232403062,0.22533543804262035,0.9924528
0.0004939491232403062,0.2261247040252565,0.99244267
0.0004939491232403062,0.2265193370165746,0.99244034
0.0005433440355643369,0.2265193370165746,0.9924368
0.0005433440355643369,0.23480662983425415,0.99174494
0.0005927389478883675,0.23480662983425415,0.99171805
0.0005927389478883675,0.23599052880820837,0.9916027
0.0005927389478883675,0.23677979479084452,0.99156755
0.0005927389478883675,0.23756906077348067,0.99152523
0.0005927389478883675,0.24033149171270718,0.9914669
0.0005927389478883675,0.24112075769534333,0.9914287
0.0005927389478883675,0.24191002367797948,0.9914179
0.0005927389478883675,0.24269928966061563,0.99136436
0.0005927389478883675,0.24427782162588793,0.9913209
0.0005927389478883675,0.24546172059984214,0.9911389
0.0005927389478883675,0.2462509865824783,0.9911221
0.0005927389478883675,0.2478295185477506,0.99106795
0.0006421338602123981,0.2478295185477506,0.9910676
0.0006421338602123981,0.2525651144435675,0.9907617
0.0006421338602123981,0.255327545382794,0.99073666
0.0006421338602123981,0.2580899763220205,0.99062526
0.0006421338602123981,0.2596685082872928,0.99058634
0.0006421338602123981,0.2644041041831097,0.99032307
0.0006915287725364288,0.26519337016574585,0.9903171
0.0007409236848604594,0.26519337016574585,0.9902778
0.0007409236848604594,0.26637726913970006,0.99020517
0.0007409236848604594,0.26716653512233624,0.9901922
0.0007409236848604594,0.27150749802683505,0.99001896
0.00079031859718449,0.27150749802683505,0.9900079
0.00079031859718449,0.27190213101815314,0.9899446
0.0008397135095085206,0.27190213101815314,0.9899365
0.0008397135095085206,0.27505919494869774,0.98984444
0.0008397135095085206,0.27584846093133386,0.9897822
0.0008397135095085206,0.27624309392265195,0.9897516
0.0008397135095085206,0.2770323599052881,0.9897069
0.0008397135095085206,0.27782162588792425,0.98967546
0.0009385033341565819,0.27782162588792425,0.9895309
0.0009385033341565819,0.2782162588792423,0.98949134
0.0009385033341565819,0.2797947908445146,0.9894834
0.0009385033341565819,0.2825572217837411,0.9892413
0.0009878982464806125,0.2825572217837411,0.98921853
0.0009878982464806125,0.28374112075769536,0.9890962
0.0010866880711286738,0.28374112075769536,0.9890625
0.0010866880711286738,0.2845303867403315,0.98899174
0.0010866880711286738,0.28531965272296766,0.98898506
0.0010866880711286738,0.2865035516969219,0.988934
0.0010866880711286738,0.2892659826361484,0.98893005
0.0010866880711286738,0.2900552486187845,0.98890185
0.0010866880711286738,0.2908445146014207,0.98884416
0.0010866880711286738,0.292817679558011,0.988842
0.0010866880711286738,0.2959747434885556,0.98870915
0.0010866880711286738,0.2967640094711918,0.98867923
0.0010866880711286738,0.30031570639305444,0.9885343
0.0010866880711286738,0.3011049723756906,0.98847497
0.0010866880711286738,0.3026835043409629,0.9883763
0.0010866880711286738,0.30347277032359904,0.9883674
0.0011360829834527043,0.30347277032359904,0.98833114
0.0011360829834527043,0.30386740331491713,0.98831636
0.001185477895776735,0.30386740331491713,0.9883002
0.001185477895776735,0.30623520126282555,0.988103
0.0012348728081007657,0.30623520126282555,0.9881016
0.0012348728081007657,0.30702446724546173,0.98804396
0.0012348728081007657,0.30820836621941594,0.9880343
0.0012348728081007657,0.31254932912391475,0.98761964
0.0012348728081007657,0.31333859510655093,0.9875723
0.0012348728081007657,0.3149171270718232,0.98747057
0.0012348728081007657,0.31570639305445936,0.9874206
0.0012348728081007657,0.31689029202841357,0.9873562
0.0012348728081007657,0.31767955801104975,0.9873061
0.0012348728081007657,0.31925808997632205,0.9872291
0.0012348728081007657,0.32004735595895817,0.98716253
0.0012348728081007657,0.3208366219415943,0.98711526
0.0012842677204247962,0.32202052091554856,0.9870974
